id,lat,lon,type,name,snap_id
14068910957,10.77207732172036,106.69762730741587,snap_poi,Street Market with Pho,14068910957
14068910956,10.7720792,106.6976304,poi,Street Market with Pho,14068910957
14068910959,10.790316436892379,106.69936627776694,snap_poi,Elephants Statue,14068910959
14068910958,10.7902787,106.6994063,poi,Elephants Statue,14068910959
14068910961,10.787895685616776,106.69608045923843,snap_poi,Servic Office,14068910961
14068910960,10.7882446,106.6964107,poi,Servic Office,14068910961
14068910963,10.775156564351436,106.69266535929063,snap_poi,Cactus-Garden,14068910963
14068910962,10.774699,106.692279,poi,Cactus-Garden,14068910963
14068910965,10.774416416597134,106.69353836922484,snap_poi,Sculpture Garden,14068910965
14068910964,10.7747342,106.6938172,poi,Sculpture Garden,14068910965
14068910967,10.761079838990982,106.69562760508873,snap_poi,Entrance to Russian Clothes Market,14068910967
14068910966,10.7611115,106.6955947,poi,Entrance to Russian Clothes Market,14068910967
14068910969,10.778741734578668,106.69700369733907,snap_poi,History Information Boards,14068910969
14068910968,10.7789075,106.6968241,poi,History Information Boards,14068910969
14068910971,10.778575328311039,106.69684659060749,snap_poi,History Information Boards,14068910971
14068910970,10.7785384,106.6968866,poi,History Information Boards,14068910971
14068910973,10.776274460299085,106.7068092039428,snap_poi,Various Cannons,14068910973
14068910972,10.7762451,106.7069417,poi,Various Cannons,14068910973
14068910975,10.768325256041466,106.69347730406191,snap_poi,central post office,14068910975
14068910974,10.7682145,106.693281,poi,central post office,14068910975
14068910977,10.771522865971212,106.70474404628261,snap_poi,Saigon Skydeck,14068910977
14068910976,10.7717177,106.7045283,poi,Saigon Skydeck,14068910977
14068910979,10.779603221908713,106.70619497826118,snap_poi,Mai's Gallery,14068910979
14068910978,10.7798243,106.7059373,poi,Mai's Gallery,14068910979
14068910981,10.79057538063938,106.70540597151117,snap_poi,Động vật bò sát,14068910981
14068910980,10.7901336,106.7058841,poi,Động vật bò sát,14068910981
14068910983,10.787480077695722,106.70937907367079,snap_poi,Hươu cao cổ,14068910983
14068910982,10.7880953,106.7078014,poi,Hươu cao cổ,14068910983
14068910985,10.786153568471281,106.70874827582365,snap_poi,Cá sấu,14068910985
14068910984,10.7862562,106.7084761,poi,Cá sấu,14068910985
14068910986,10.7886498,106.7071674,poi,Voi,2024423036
14068910987,10.780298,106.705046,poi,Street Art Street (partially demolished),4605168358
14068910988,10.7797801,106.7050605,poi,Little Japan district,4605180971
14068910990,10.768672204368926,106.69329900043432,snap_poi,Visitor Information and Support Center,14068910990
14068910989,10.7688309,106.6932343,poi,Visitor Information and Support Center,14068910990
14068910992,10.775790883664808,106.7033783019981,snap_poi,Art Arcade,14068910992
14068910991,10.7757081,106.7033003,poi,Art Arcade,14068910992
14068910994,10.767070288056475,106.69487150397552,snap_poi,Tạp hóa,14068910994
14068910993,10.7670435,106.6948007,poi,Tạp hóa,14068910994
14068910996,10.777068981952407,106.70380788979313,snap_poi,Cây đàn Việt Nam,14068910996
14068910995,10.7771736,106.7036964,poi,Cây đàn Việt Nam,14068910996
14068910998,10.756621915768056,106.68948288682729,snap_poi,Maitrism,14068910998
14068910997,10.7568076,106.6893134,poi,Maitrism,14068910998
14068911000,10.767940573189005,106.69147226829493,snap_poi,Cambodia Bus Companies (many),14068911000
14068910999,10.7678095,106.6915258,poi,Cambodia Bus Companies (many),14068911000
14068911002,10.774486692794651,106.69345547791265,snap_poi,Mohandas Gandhi,14068911002
14068911001,10.7748178,106.693746,poi,Mohandas Gandhi,14068911002
14068911004,10.780333133470561,106.70463891227678,snap_poi,Enjoy Massage Therapy;Góc Nhật Bản,14068911004
14068911003,10.7803583,106.7046615,poi,Enjoy Massage Therapy;Góc Nhật Bản,14068911004
14068911006,10.781039213568656,106.70012118492063,snap_poi,Đường Sách,14068911006
14068911005,10.7805735,106.6996948,poi,Đường Sách,14068911006
14068911008,10.787261062205731,106.70499614729754,snap_poi,J.B.Louis Pierre,14068911008
14068911007,10.7879816,106.7056785,poi,J.B.Louis Pierre,14068911008
14068911010,10.772059332829723,106.7013671390508,snap_poi,Tượng Tôn Đức Thắng,14068911010
14068911009,10.7718087,106.7014732,poi,Tượng Tôn Đức Thắng,14068911010
14068911012,10.77727249433785,106.69748876476021,snap_poi,Ben Nghe Street Food,14068911012
14068911011,10.7776249,106.6978228,poi,Ben Nghe Street Food,14068911012
14068911014,10.775562034341887,106.6988092592827,snap_poi,Tượng Lý Tự Trọng Khám Lớn,14068911014
14068911013,10.7754931,106.6988863,poi,Tượng Lý Tự Trọng Khám Lớn,14068911014
14068911016,10.787636409418264,106.70459067558316,snap_poi,Bảo tàng Lịch sử Thành phố Hồ Chí Minh,14068911016
14068911015,10.787976580753764,106.70491281924129,poi,Bảo tàng Lịch sử Thành phố Hồ Chí Minh,14068911016
14068911018,10.779595190468743,106.69967786944615,snap_poi,Bưu điện Trung tâm Sài Gòn,14068911018
14068911017,10.779997734906178,106.70004342178451,poi,Bưu điện Trung tâm Sài Gòn,14068911018
14068911020,10.772841154043185,106.6984736776383,snap_poi,Chợ Bến Thành,14068911020
14068911019,10.77256580851337,106.69801468761693,poi,Chợ Bến Thành,14068911020
14068911022,10.776104662900673,106.694544576447,snap_poi,Dinh Độc Lập,14068911022
14068911021,10.776998333332466,106.69537172987332,poi,Dinh Độc Lập,14068911022
14068911024,10.786669194707425,106.70563548964343,snap_poi,Chuồng khỉ,14068911024
14068911023,10.78794239871953,106.7068411289893,poi,Chuồng khỉ,14068911024
14068911026,10.7763381727675,106.69755467596408,snap_poi,Trưng bày Từ Dinh Norodom đến Dinh Độc Lập,14068911026
14068911025,10.776584354834903,106.69728373420028,poi,Trưng bày Từ Dinh Norodom đến Dinh Độc Lập,14068911026
14068911028,10.786756837481015,106.70448492653635,snap_poi,Bảo tàng Chiến dịch Hồ Chí Minh,14068911028
14068911027,10.786982011342978,106.70424168411736,poi,Bảo tàng Chiến dịch Hồ Chí Minh,14068911028
14068911030,10.786902742917523,106.70538320805937,snap_poi,Tượng voi đồng,14068911030
14068911029,10.787438257435541,106.70589034469776,poi,Tượng voi đồng,14068911030
14068911032,10.773938383363019,106.70405730046221,snap_poi,chung cư 42 Nguyễn Huệ,14068911032
14068911031,10.774114254666781,106.70422411323442,poi,chung cư 42 Nguyễn Huệ,14068911032
14068911034,10.76833488865255,106.70328993705053,snap_poi,Cầu Mống,14068911034
14068911033,10.768116272010099,106.70367457666156,poi,Cầu Mống,14068911034
14068911036,10.776457677982366,106.70112117081949,snap_poi,Trụ sở Ủy ban nhân dân Thành phố Hồ Chí Minh,14068911036
14068911035,10.776595071913551,106.70095989694168,poi,Trụ sở Ủy ban nhân dân Thành phố Hồ Chí Minh,14068911036
14068911038,10.77702450415584,106.70320469449332,snap_poi,Nhà hát Thành phố,14068911038
14068911037,10.776702380180215,106.70321049854778,poi,Nhà hát Thành phố,14068911038
14068911040,10.779590831803565,106.69884934119801,snap_poi,Nhà thờ Đức Bà Sài Gòn,14068911040
14068911039,10.77978995401836,106.69903437583535,poi,Nhà thờ Đức Bà Sài Gòn,14068911040
14068911042,10.776182110454403,106.69936873654164,snap_poi,Bảo tàng Thành phố Hồ Chí Minh,14068911042
14068911041,10.775932693605514,106.69965446799652,poi,Bảo tàng Thành phố Hồ Chí Minh,14068911042
14068911044,10.769872874622363,106.69965207738059,snap_poi,Bảo tàng Mỹ thuật Thành phố Hồ Chí Minh,14068911044
14068911043,10.769653034153816,106.69927813785799,poi,Bảo tàng Mỹ thuật Thành phố Hồ Chí Minh,14068911044
14068911046,10.768785615046621,106.69694939581021,snap_poi,Biệt thự Nguyễn Văn Hảo,14068911046
14068911045,10.7686946919234,106.69685073823169,poi,Biệt thự Nguyễn Văn Hảo,14068911046
14068911047,10.77737150986416,106.70636819214243,poi,Bảo tàng Tôn Đức Thắng,411925958
14068911049,10.786713363181637,106.70558777832663,snap_poi,Vườn bướm,14068911049
14068911048,10.787630400000001,106.70645615000001,poi,Vườn bướm,14068911049
14068911051,10.787012103907815,106.70526507500303,snap_poi,Vườn hồng hạc,14068911051
14068911050,10.788045332770686,106.70624355115436,poi,Vườn hồng hạc,14068911051
